sentence 	 label
during the Browns # 39, he broke his leg in the cleveland browns, and he will likely miss the entire rookie season .	1
when you're a company that's under the watchful eye of governments around the world, it's good to be nice .	3
on Monday, the New York Times Co . (NYT) forecasts a third quarter and full-year loss of $39 .5 million, according to an average estimate of $38 .5 million . 	2
Brian Clough, former Nottingham Forest and Derby County manager .	0
the incumbent president of the country, who has promised to fight terrorism and improve the economy, has been swept away by a landslide victory in the country's press .	0
sims 2 video game will be sold in Europe this year for 鈧 ? million, proving that the market for women gamers is not built on them .	3
the company will introduce a new accelerator, which will enable the real-time processing of large amounts of data, which will be used by financial institutions for the execution of programmatic trading .	3
the army of darkness..................................................................... . .	0
# 39;s future is uncertain after the country's high court yesterday ended the long-awaited wedding with qantas .	2
the bloomfield hills, Michigan (reuters) - the British colin Montgomerie has always been a man possessed by the United States in the match against the US . 	1
after yesterday's defeat by the national team, the ICC has been further exposed to the public in the west Indies, where they lost the ICC championship to the West Indies . 	1
on Sunday, September 20, 2004, at the coliseum, I was in a cement wall with a brick wall . 	1
on Monday night, he will face Liverpool at the old trade in the Midlands to end what he claims is the longest eight months of my life .	1
ap - Jose Antonio Camacho, who was replaced by assistant coach Mariano Garcia on Monday, was fired by the coach of the Spanish team .	1
Coca-Cola Co . &lt; a href =  http: / / www .investor .reuters .com / fullquote .aspx ? ticker = cl .n target / stocks / quick	2
after the company # 39;s experimental drug was shown to prolong the lives of patients, shares of Osi Pharma Inc . (osip .o: quote, profile, research) rose by 13% on Monday .	2
for Windows 98 and later, Maxis and Electronic Arts published the game .	3
quarterbacks will mark the day of the defense of the Ramsey and the Ramsey, and worse yet, they will be able to defeat the division . 	1
according to amd, the first processor with the AMD # 39 is a semiconductor process designed to enable higher performance without increased power consumption . 	3
Graeme Souness has been a winner of the first league game in Newcastle, anders Svensson has equalised eight times in the first half .	1
&lt;strong &gt; Storage &lt; / strong &gt; Help on the file server	3
ziff davis - despite the adoption of the biggest companies, ibm is now looking at the mid-market . 	3
reuters - in a blow to its credibility, the news agency said on Monday that it had been misled by the documents it had published in the news .	0
today, the CBS admitted that the documents used to support the story questioning the president's national guard service were not authenticated .	0
Microsoft Corp . said it will add the source code of the software suite for the government to the program for sharing information about the product .	3
today, Microsoft (NASDAQ: msft) announced that it plans to reveal the source code of the 2003 Office 2003 product (a suite of applications that includes such popular applications as Outlook, Excel, and Word) .	3
reuters - the United States added 14 pesticides and chemicals, including lead-based gasoline,\ to the list of toxic substances that are prohibited . 	3
the head of the International Atomic Energy Agency said Monday that more than 40 countries have the ability to produce nuclear weapons and that the agency is only using their good intentions .	0
the German company's security point says the teenager's Sven Jaschan deserves a chance to prove himself .	3
maxim Pharmaceuticals Ceplene has a disappointing outcome .	2
in this election season, candidates for the election may be able to learn some tips from the candidates in this election campaign .	3
ap - Brian Westbrook dismisses his critics as he shrugs off the bullies .	1
the victory over the U .S . was all about better teamwork, more players, and more shots made when they were on the ground .	1
cairo, Egypt - The site of the site, which is said to be a site of the American hostage, has been reported to be killed by two other captives .	0
according to an early forecast, the election of the president of the country is expected to be landslide victory for ex-general Susilo Bambang and his successor, Sukarnoputri .	0
Citigroup Inc . &lt; a href =  http: / / www .investor .reuters .com / fullquote .aspx ? ticker = c .n target / stocks / quickinfo / fullquote .aspx ? ticker	2
in the first criminal trial of Enron employees since the collapse of the company in 2001, two former Enron executives will be arraigned in Houston .	2
on Monday, the embarcadero will introduce its dbartisan database administration tool, which will enable users to manage the oracle10g database using performance data . 	3
suspect accused of stealing and distributing the source code .	3
on Monday, a federal judge ruled that the new federal election rules did not comply with the intent of the lawmakers who passed a sweeping new law designed to change the way politicians raise money .	2
the world # 39;s top telecommunications equipment manufacturers may be forced to settle for a fraction of the multi-billion-dollar orders they had expected when China's mobile phone network is built .	3
the governments are still in the midst of a $280 billion tobacco cartel trial, which is still uncertain about the legality of the government . 	2
next year, the global semiconductor market will decline by 10% from the estimated 20 for 2004, according to the new ratings .com website .	2
on Monday, Citigroup Inc . shares fell by the biggest percentage decline in 18 months since a prominent Wall Street analyst downgraded the world's #39;	2
new York - # 39 of the world's biggest consumer goods companies have issued a warning today, and shares in both companies have fallen sharply . 	2
afp - as the British Union of Unions is calling for a departure from the UK, one Indian information technology firm is hiring 250 more staff in the north of Ireland . 	0
reuters - scientists say that the seas around the north pole are growing by 800 miles from the north pole, likely to be a sign of global warming, said the scientists on Friday .	3
the new software package created by the administrator is not satisfied with the prominent position of the server and workstation . 	3
on the first page of the computerworld, #39;s is already out of the way .	3
# 39;t is a great vikings defense, so the Eagles offense will be more efficient .	1
afp - legendary manager Brian Clough, who led the nottingham forest to two european championships, died of cancer . 	0
on the return of the first-team, the man from Mikael Silvestre's brace will give the team victory over Liverpool .	0
\\ rojo is trying to hire a couple of engineers .	3
the Financial Regulation Commission of South Korea # 39 said that hynix semiconductor could be fined for accounting irregularities between 1999-2003 .	2
the revenue of the manufacturer has been buoyed by strong sales of mobile phones, other devices; after-hours trading is volatile .	3
san Francisco - The San Francisco - The San Francisco - The San Francisco - The San Francisco - The San Francisco - The San Francisco - The San Francisco - The San Francisco - The San Francisco - The San Francisco - The San Francisco - The	3
a German security firm has hired the teenager accused of writing the Sasser and the worm, said Monday .	3
the Chicago Cubs, who had a 7 .2-point lead over San Francisco in the NL wild-card race, were able to overcome the previous allowed five hits in seven 2 / 3 innings .	1
on Monday, the cubs continued to try to win a wild card spot in the first game of the doubleheader, which was washed out by Hurricane Florence .	1
last night, David Blunkett # 39; a suspect in a national security investigation was detained without trial for nearly three years .	0
ap - the 1994 legislation on employment and re-employment rights:	0
on Monday, the world's largest internet service provider, the world's largest internet service provider, will begin offering a security device and service that has been used to protect computer networks, said the world's largest internet service provider on	3
last night, the club was forced to appoint a low-ranking coach to replace Jose Antonio, who was replaced by a coach from the Spanish club .	1
the US online shopping site, called Instore, allows users to search for products, compare prices and prices, and set up price-drop alerts . 	2
according to a published report on Monday, three investment banks and a law firm have been hired to help the company quietly search for potential buyers, according to the report .	2
the US trade embargo on Libya's exports to reward the country's surrender of weapons of mass destruction, but the US has not yet officially ended the ban .	0
reuters - the internet is bleeding and the American media may never be the same .	3
the accusation that he contributed proprietary software to the open-source project called mambo has been refuted by the programmer, who has defended his legal threats . 	3
roundup: $3 million... Macromedia's Web site... $3 million... Macromedia's Web site... $3 million...	3
ap - the Atlantans have a 13th straight division title, and they're almost assured of the playoffs . 	1
the Penguins canceled the regular season and the opening of the season on Monday, when the NHL lockout threatened to destroy the entire season .	1
the Russian oil giant YUKOS will stop oil supplies to the BALTIC refinery in mazeikiu in the next few weeks, the Interfax agency reported on Monday .	2
comseptember 20, 2004, 2: 46 pm pt . Most of the managers have been # 39; the most important focus for companies has fallen between the third and fourth most important . 	3
the number of viruses, worms and other security threats has reached 100,000 . 	3
the bankruptcy of the airlines and the unification of the show that companies can be in trouble even if workers are working .	2
the design of a nuclear-powered spacecraft to orbit and explore three moons of Jupiter's moon Europa, which may have oceans beneath the ice, was selected by the Pasadena - Northrop Grumman company .	3
the announcement of several new services and enhancements, including the launch of a new personalized search engine and a major upgrade of the company's teoma search engine, is busy today . 	3
reuters - U .S . oil prices are above #36; 46 a barrel on Tuesday, when producers are pumping at full tilt to meet demand .	2
investor .reuters .com / fullquote .aspx ?ticker=New York (reuters) - Steve Heyer, former coca-cola &lt;a href=http: / / www .investor .reuters .	2
when the Chiefs trailed by only 11 points in the 28-17 loss to Carolina, #39 played in the final eight minutes of the game .	1
reuters - the video game giant Electronic Arts expects\ to sell 2 million units of the sims 2 video game this year in\europe, proving that you can't build a market\around women gamers . 	3
afp - the government of Australia has reassured its Asian neighbours that the planned attacks on overseas terrorist bases will not be carried out .	0
the federal judge has ruled that the rules governing campaign finance are contrary to the law, and that they are therefore illegal . 	2
I was surprised by the decision of Jose Antonio Camacho # 39, but I didn't know anything about it, said David Beckham . I didn't know anything about the coach and the players .	1
as John Kerry and George W Bush trade insults, the election campaign is dominated by the US election .	0
after winning the first game of the double-header, the cubs briefly lead the NL wildcard race, but lose the game . 	1
I'm dreaming of a future so-called American dream team, no matter if they're playing golf or dribbling .	1
san diego ---- The city of San Diego has temporarily suspended the rating of the city's credit rating .	2
afp - The world's largest mobile carriers are leading the world's mobile carriers in the transfer of mobile data, according to a report in the world's business .	3
it looked like a classic battle between young and old, he said, but it was also a battle between youth and old .	1
techweb - Red Hat's enterprise operating system and software subscription sales have increased significantly over the last three months, leading to a strong revenue growth and profit in the fiscal 2005 second quarter . 	3
he learned yesterday during a visit to a hand specialist that he might have to remove two pins from his broken left hand .	1
the homes of scientists, who have won the prize, are separated by rail and car for 40 minutes .	3
the software package from the trend micro, which will be free from July 2005, is designed to protect against viruses and spam and is regularly updated . 	3
as the search for the dead and the rescue of hundreds of people swept through the weekend floods or buried in mud, the death toll rose to 622 .	0
the government's diplomatic priorities in the eastern have been overshadowed by the security situation in Iraq, which has led to a focus on the government's efforts to recruit the government's help to stabilize the country's eastern .	0
Sir Homer writes  quot; the Wikimedia Foundation announced today that the world's largest encyclopedia has been created .	3
the US online has officially launched a pay-per-use bot program aimed at businesses, which will be paid for by users .	3
while most of the players were quietly shuffling into the locker room, the white manager of the ozzie Guillen was still watching the game with his twin brother . 	1
the US is pushing for economic sanctions against Iran, and the president of the Iranian Republic Mohammad Khatami promised to continue the country's uranium enrichment program .	0
police said on Monday that a far-right Colombian warlord was shot dead by his own men, who were also shot at the peace talks with the government . 	0
ap - a German court has rejected a lawsuit filed by Google Inc . against the company's trademarked terms, an attorney said Tuesday .	3
the return of the Bosnian refugees has been accompanied by a return of more than a million people - but there are still significant obstacles .	0
on Tuesday, the death toll from tropical storm jeanne rose to 600, and half the city of gonaives was flooded with mud and destroyed .	0
Iran's nuclear program is not going to stop, even if it means the end of the United Nations, said President Mohammad Khatami on Tuesday .	0
after the video was posted on the internet, relatives of an American and a Briton were kidnapped in Iraq .	0
&lt; / strong &gt; 30% discount on open source software &lt; / strong &gt; 30% discount on open source software	3
brian Connolly, president of the company, which publishes the open source code, has issued a letter to the community, which claims that the code is owned by the company . 	3
# 39: The tour of India's subcontinent is threatened by the threat of cancellation of the next month's # 39:	1
# 39;s unhappy form continued to lose 6-3 6-0 to Thailand # 39;s Tamaric Tansugarn in the first round of the Chinese Open .	1
the present life on Mars is likely to overlap with the concentration of water and methane in the atmosphere .	3
despite the hype surrounding wimax, chip manufacturer Texas Inc . remains unconvinced that the technology will change the way broadband internet services are delivered to homes and offices, the company's executive said .	3
major companies are now offering new services to help users identify and verify customers, partners and employees online, which will help improve the adoption of better technology to identify customers, partners and employees . 	3
the possibility of Martian life is growing in the red planet's water vapor and methane .	3
on Monday night at Comerica Park, the manager of the Indians # 39 wanted to hear the sound of hammering on the rock .	1
according to the tests, which were designed to detect a form of performance-enhancing blood transfusion, tyler Hamilton of the United States has apparently failed .	1
afp - the government said that the internet is also being used by nearly 40% of households, which are connected to the internet via broadband technology .	3
sony's ps2 is a smaller version of the ps2 game console .	3
september 21, 2004 (computerworld) - to better position ourselves to win the future of the government, ibm and the Boeing Company .	3
on Tuesday afternoon, investors were expecting the Federal Reserve to remain on course of only measured interest rates, which were expected to rise only slightly .	2
roundup: $3 million in total: $3 million in total: $3 million in total: $3 million in total: $3 million in total: $3 million in total: $3 million in total	3
the Russian colonel who strangled a Chechen girl reportedly asked for a pardon .	0
the market is expected to grow by 20% annually, and the CAGR is 20% annually . 	3
the main issue for the upcoming bilateral meeting with the Indian prime minister is to understand each other, Pervez Musharraf said on Tuesday, he said .	0
in the shadows of the oracle, a cheerful craig is seeking to comfort the customers at the annual convention of the People's Festival . 	3
it will offer a service for less than $1 per hour, which will be offered by Sun Microsystems Inc .	3
the company will instead focus on the production of smaller lcd panels .	3
for those who like to think the future is good, these are hopeful times .	3
on Tuesday, the U .S . stock market rose by a quarter point after the Federal Reserve raised short-term interest rates for the third time in a year .	2
the software maker will integrate the technology more closely with the infrastructure software of big blue .	3
cybertrust will combine identity management and security products from trusted, risk-based and security services from the security and security services of the security and security services of the security services of the security services of the security services of the security services of the security	3
the plans to stop production of lcd panels for television sets and personal computers and smaller panels for mobile phones and industrial equipment	3
judge Miriam Goldman's request to be sent to a prison camp in Danbury, Connecticut, was granted by the judge .	2
in the last 12 months, businesses have been on the radar of the economy, which has been the second priority in the last 12 months . 	3
the U .S . Navy will announce soon whether Raytheon or Lockheed Martin will build a $6 .4 billion communications system .	3
the software maker will integrate the technology more closely with the infrastructure software of big blue .	3
reuters - the monsoon season is expected to be 12 to\ 14% below normal, mainly due to El Nino-like weather conditions, a senior Indian official	3
the U .S . Navy will soon announce whether the Navy's Lockheed Martin Corp . &lt;a href=http: / / www .reuters .co .uk / financequotelookup .	3
the death toll from the weekend deluge of tropical storm jeanne was 620, but officials said they expected to be there by Tuesday afternoon .	0
the Jazz announced on Tuesday that the Jazz will retire John Stockton # 39;s no . 12 on 22nd of October 2004, when the Jazz is hosting the new orleans .	1
it's harder to shrink the chips, but Samsung has a prototype that shows that the industry is still going . 	3
the second hostage in Iraq, Abu Mussab al-zarqawi, claimed to have killed a second hostage in Baghdad .	0
he warned Congress on Tuesday that the creation of a new intelligence super-weapon and other cold warriors would only be a slow process, and he said he and others would only think about it .	0
the new security system called  quot;aol passcode, quot; will be offered by the US online service . 	3
# 39; we're calling on our battered troops to pull together and end the 2004 summer campaign .	1
on Tuesday, the CEO of Peoplesoft Inc . # 39, craig Conway, pulled all the strings, including a round of applause for the former Peoplesoft founder dave d .	2
John Stockton # 39; s no . 12 will be retired by the Jazz in november, as a tribute to the Jazz's 19-year-old guard .	1
after winning a cross-country trip of nearly 10,000 miles, the road no longer looks so long for the Seattle Mariners .	1
ap - construction of housing in the autumn has been the highest in five months, a welcome sign for the economy's expansion . 	2
the first game to use the features of more realistic graphics, but it will be released in 2005 .	3
\ $591,667 base salary, $310,000 bonus for 12 months, Steve Ballmer, chairman of Microsoft, and Steve Ballmer, CEO of Microsoft .	3
the oracle and dell computer offer a package containing a dell poweredge server with the oracle database 10g standard edition . 	3
he strongly denied Tuesday that he had used illegal blood transfusions in Athens and in Athens, and he strongly denied that he had used illegal blood .	1
on Tuesday night, Bayern Munich's third division game against Bayern Munich was halted by the second time in four days .	1
on Tuesday, Olympic champion Tyler Hamilton, who was scheduled to take a blood test, declared his innocence .	1
the Belgian government has struggled to settle a dispute over the planned increase in flights to Brussels, which could cost the country thousands of jobs with the international airline dhl . 	2
a year ago, Washington was a year ago, and India extended friendship .	0
after a relapse in a psychiatric hospital in his native argentine, he returned to the cuba to continue treatment with cocaine addiction................................................................................. .	1
in a 2-1 victory at layer road, Ben's team-mate, Colchester, dropped the West Brom team from the car .	1
39;s say, we #39;s say, we #39;s say, we #39;s say, we #39;s say, we #39;s say, we #39;s say, we #39;	0
the Turkish construction firm Vinsan said yesterday that it was stopping operations in Iraq in the interest of saving the lives of 10 workers kidnapped by the Islamic State .	0
the strike began yesterday morning, and there were 24,000 international tourists affected . 	0
the initiative, called Makelovenotspam, was applauded by the ordinary user of the internet, who considers more than a million people .	3
ap - the traffic on the two-way roads leading to the Nemacolin resort is much lighter now, the galleries are smaller .	1
afp - the US is pushing Japan to become a base for the US military in the Middle East, which exceeds the limits of the current security alliance, a report said .	0
the console will only cost us 150, which is less than half the price of the psp . nintendo will be releasing the console in the autumn .	3
teco's sales, volumes, profits, and profits are all going to be very strong .	2
SBC will design, implement and manage an IP (Internet Protocol) telephony system for more than 50,000 employees at the world headquarters of the Ford Motor Company and other facilities, the carrier said on Tuesday .	3
after returning to the cuba to continue treatment with cocaine addiction, former soccer great Diego Maradona underwent a general medical examination in havana .	1
as a result of the new revelations, the CBS television network was forced to defend itself again in the 1970s, when the president's national guard was exposed to a critical report .	0
Baltimore (sports network) - Baltimore signed the Ravens' team on Tuesday . 	1
despite the worst season since he started playing professional nine years ago, the tiger says he's on his way to win 18 major championship wins . 	1
#147; the new imac g5 is the coolest personal computer in the world .	3
the third generation (3G) mobile network will be launched today by mm2 plc .	3
the allegations of sexual abuse against former Mexican pop star Gloria Trevi have been dismissed by the court of law .	0
today, Fujitsu and Cisco Systems Inc . announced a strategic alliance with the aim of helping service providers and enterprises build advanced IP networks .	3
two brothers from Seattle were arrested after a car chase that stretched across two states . 	1
Tesco yesterday showed its biggest supermarket chain, #39, as the country's biggest chain of retailers, with a 24% increase in sales and a faster increase in sales .	2
the last two weeks of the season have been the same agenda for the St . Louis Cardinals and Minnesota's twins, who have won the NL Central Division,	1
during the fifth and eighth innings of the game, the Tampa Bay Devil Rays defeated the Kansas City Royals 7-4 . 	1
afp - Malaysia's former deputy prime minister, anwar ibrahim, has not yet committed to any political party, but he is likely to play a role in a multi-party alliance, probably in opposition, he said .	0
ap - the U .S . Fish and Wildlife Service has agreed to designate a critical habitat for the endangered dragonfly of the hine . 	3
the defense minister also warned that any final decision would depend on the progress of the new government in Iraq .	0
we will provide $1 million (euro810,000) to help the French-speaking country recover from the storm, which left at least 620 people dead and caused damage to the island .	0
afp - the bridge to Sydney Harbour, the Opera House and the relaxed faces are the main target of the Australians . 	0
the federal judge ruled yesterday that the defendant must be sent to prison within three weeks, a federal judge ruled yesterday, the judge said .	2
today, the world's largest private security group, #39, is expected to merge with information security firms and trusted companies . 	3
the U .S . Navy will announce soon whether it will build a # 36; 6 .4 billion communications system for satellites .	3
ap - 1911 # 151; cy Young, 44, defeated the Pittsburgh Pirates 1-0 .	1
on Monday night, the president of the Pervez Musharraf, who was visiting the president, met with the prime minister of the Iraqi government, who was also visiting the president .	0
the first public accusation that the news channel used forged documents to question the president of the national guard #39;	3
the California Court of Appeal has ruled that the defendant Philip Morris is # 39; # 39; and must be reduced .	2
although the company's board of directors has assured Walt Disney #39 that he faces strong competition from other companies, Walt Disney Co . president and CEO Robert iger was assured by the board of directors on Tuesday,	2
the Securities and Exchange Commission is considering charges against the American International Group for violating federal securities laws, the insurer said on Tuesday .	2
after opening the store, the biggest retailer, which has increased its profit by 26% after the opening of the store, has increased the price of gasoline and other goods by 26% . 	2
prior to the highly competitive holiday season, the two companies announced a separate announcement .	3
a new world of computing power is planned by a big firm, which sells it as a commodity and sells spare capacity to other businesses .	3
BBVA announced on Tuesday that it plans to buy the Spanish national bank for $850 million .	2
at the opening of the 59th General Assembly, the president spoke of the planned election in the Middle East and spoke again of his vision of a democratic Middle East .	0
on Wednesday, the oil firm Anglod is preparing to explain how it will increase its oil reserves at the briefing of the oil industry's investors .	2
on Tuesday after he said he wanted to strike terror threats at the source, a key difference with the opposition was that he wanted to reassure the nervous asian neighbors, said John Howard, the Australian prime minister .	0
the Red Sox, who had lost three games in a row, rallied to a 3-2 victory over the Orioles last night, and the Sox have now lost three games in a row .	1
on 9 October, the election was held in a poll that showed a slight increase in terror fears, which were overshadowing the campaign .	0
the ministry has decided to release only one of the two high-profile women in the US, the ministry spokesperson said on Wednesday, the ministry said .	0
the government's cooperation with the government could be jeopardised by the government withdrawing its cooperation, a British minister said on Monday, said the minister .	0
he was a little forgotten this season, and he was sent to the minors, then he went home to Korea, and he was wondering if he'd come back . 	1
the city will build a world-wide mesh of Wi-Fi networks to spread the internet .	3
today's ruling, which rejected the federal government's appeal to the Gitmo case, was a 157-page decision, which rejected the federal government's appeal to the Gitmo case .	3
susilo bambang yudhoyono is considered a stable, broad-minded man who supports the secular tradition of Indonesia .	0
Washington -- Oil prices have risen by 4 .5% yesterday, with further declines in the supply of oil . 	2
Iran announced yesterday that it began to convert uranium into a gas needed for nuclear weapons, said the Iranian government .	0
Chicago -- the twins are not afraid of the Minnesotans . They ran away with the title in three years ago .	1
on Friday, the new Delhi Times reported that Prime Minister Manmohan Singh will offer a territorial concession to Pervez Musharraf when they meet in New York .	0
PC World - The world's largest mesh of Wi-Fi will be built in the city .	3
moscow (reuters) - South Korea's nuclear ambitions are not going to be rushed, President Roh Moo-hyun said on Wednesday .	0
afp - a group of al-Qaeda linked to the Iraqi government, which has threatened to kill him if London fails to meet the demands of the kidnappers .	0
on Wednesday, the U .S .-based firm will testify to a 7 .5 million pound (\ $13 .4 million) lawsuit brought by the U .S . firm .	2
investors .com has extended the agreement with AMD and IBM for another three years, according to investors .com .	3
the immigration service has broken a major criminal network that was planning a fake wedding in Britain .	0
on Wednesday, the Asian Development Bank (ADB) upgraded its GDP growth forecast for the Philippines from 5 to 5 .5, according to the report .	2
the scientists hope that the tiny string of a guitar will help them find out what they are .	3
Congress is considering paying Americans to ditch analog television and switch to digital . Michael Grebb reports	3
the group is hosting a remix of the clip in question, which is based on the clip, which is not a copy of the original .	3
paris: The floods have killed 600 people and left 1,000 others dead, and the French government is now considering the possibility of a thousand deaths .	0
ap - The interior ministry said Wednesday that extremist cells in Europe and the Middle East have received funding for the planned attacks on the Italian embassy and other targets in Lebanon .	0
on Wednesday, the United Nations called for a halt to uranium enrichment, saying Iran's right to enrich uranium is recognized by the world .	0
the newspaper reported that the ashes of Marlon Brando were scattered in Tahiti and the death valley .	0
on Wednesday, the oil giant's Dutch-based subsidiary will try to restore investors # 39; faith in its strategy .	2
Paris: French oil group has agreed to acquire a 25% stake in the Russian natural gas producer Novatek, which has not disclosed the financial terms of the deal . 	2
tomorrow he will take part in the third test of the season with the Dutchman Robert Doornbos .	1
Sony's best-selling computer game console, the PS2, is now a slimmed-down version of the best-selling game .	3
the Russian government may consider ways to settle a $7 .5 billion tax bill without taking over the biggest oil producer # 39;	2
the stock exchange opened on Tuesday at $90 .09, and the stock closed at $90 .09 on the New York Stock Exchange .	2
# 39;s only unprofitable automaker, is looking for a partner to revive a finance unit that has been responsible for more than half of the record operating loss in the north american market .	2
on Wednesday, the dollar was trading at a one-month low against the euro and Swiss franc, which were seen as a reaction to the Federal Reserve's decision to raise interest rates .	2
Jerusalem (reuters) - Prime Minister Ariel Sharon is threatening to remove the Israeli president, saying he will get what he deserves .	0
despite high oil prices, the development of the Asian economy is expected to be stronger, the report warns .	2
the company's board of directors has agreed to pay compensation to shareholders and open the company's accounts to the independent third party, in return for the doj's postponement .	3
investor .reuters .com / fullquote .aspx ?ticker=ek .n target=/	2
despite the rising oil price, the US Federal Reserve raised interest rates for the third time this year .	2
Vodafone will offer a 3g push for the festive season, with ten handsets from the manufacturers of Samsung, Sharp, Sony Eric .	3
in the second semi-final of the ICC Champions Trophy in Southampton on Wednesday, the Pakistan team was dropped for a paltry 131 in 38 .2 overs .	1
the world must recognize the right to enrich uranium for power stations, said Iran's president, Mohammad Khatami, on Wednesday . The world must recognize the right to enrich uranium .	0
he expressed doubts about the planned deployment of the Israeli troops to the Palestinian leader, Yasser Arafat, in an hour-long interview with the Israeli radio .	0
reuters - U .S . investment bank Morgan Stanley said on Wednesday that the company's profit fell 34%\ amid a decline in trading revenue, which was less than Wall Street's already-lowered expectations .	2
&lt; / strong &gt; Budgeted torch with no compromise on quality &lt; / strong &gt;	3
on Tuesday, Nintendo and Sony announced a separate announcement that they hoped would attract more customers to the holiday shopping season .	2
the sixth rate increase in nine months was unanimously rejected by the monetary policy committee (mpc) .	2
after years of battle with Microsoft Corp ., Sun Microsystems Inc . has been looking for a low-end but high-volume market that it has ignored . 	3
the family of the American hostage hensley has confirmed that the body was his, a family spokesman said on Wednesday, said a spokesman .	0
afp - Steve Gerrard has been moved to reassure Liverpool fans that he won't be able to play until Christmas .	0
on Wednesday, a helicopter crashed in the northeast of India, killing 10 people, including a minister and two lawmakers, said a statement from the Indian government .	0
# 39;s portable (psp) will be launched in Japan with a price tag of 33, according to Fred Gerdes, scee german's director .	2
John Fletcher yesterday said Coles myer # 39; $616 .5 million profit was a good result .	2
in the digital imaging sector, sales of digital products and services are expected to increase by 36% between 2003 and 2007, said the company's chairman, Wednesday .	2
the European Union has agreed to lift the embargo on the sale of weapons to the Libyan rebels .	0
ap - a soldier killed a patrol in Afghanistan, the third U .S . casualty this week, and the attack on the patrol killed an American soldier .	0
Bush and Kerry would provide health care to the uninsured .	2
the Royal Shakespeare Company has revealed plans to refurbish the main theatre in Stratford .	0
the story on the president's service in the national guard was reported by the New York Times, which appointed former U .S . Attorney General Dick Thornburgh and former press chief of the New York Times .	0
the Department of Justice (DOJ) has agreed to a deal with a computer software vendor (quote, chart) to avoid a court appearance in the case of accounting irregularities, reported Wednesday morning .	2
reuters - the Israeli labor movement has ended a two-day general strike on Wednesdays, which halted international air travel and halted public services . 	0
the operators announced that they would launch the 3G service in the UK in november .	3
the ability to survive extreme conditions is just the latest example of life's ability to survive .	3
vin scully, if you've heard, he's got a tendency to go a little .	1
Belgium's prime minister, Verhofstadt, was taken to a hospital on Tuesday after a car accident in which he was involved in a collision with a car .	0
reuters - the world's biggest air carrier, FedEx Corp ., said its quarterly earnings were more than doubled in the international, ground and\ freight sector . 	2
investor .reuters .com / fullquote .aspx ?ticker=cag .n target=/stocks / quickinfo / fullquote .aspx ?ticker=cag .n target=/stocks / quickinfo / fullquote .aspx ?	2
investment bank Morgan Stanley (reuters) - U .S . investment bank Morgan Stanley (reuters) - U .S . investment bank Morgan Stanley (reuters) - U .S . investment bank Morgan Stanley (reuters) - U .	2
on Wednesday, oil prices rose by more than $48 a barrel and the US government's review of mortgage lending to the US government .	2
the report, which was released by the Asian Development Bank (adb), said that rising oil prices would be able to withstand economic growth, but Thailand and the Philippines were the worst affected .	2
the NASA will finance the Mars rover project for six months, so that further research can be carried out .	3
investors # 39; they were # 39; they were hungry for food stocks on Wednesday after Wendy's # 39;	2
on Wednesday, hundreds of people were buried in mass graves by the French government, which was flooded by a tropical storm that swept through the island of French Guiana on Wednesday . 	0
the world's war against terrorism cannot be won without resolving the major political differences in the Muslim world .	0
in connection with a multi-billion dollar accounting scandal at a software company, former associates of Sanjay Kumar have been charged with fraud, conspiracy and obstruction of justice .	3
when Pakistan chose to bat first in the final of the ICC championship, we were very surprised, said Ramnaresh Sarwan, the Southampton batsman . 	1
on Wednesday, prices of oil and other commodities rose sharply, and the U .S . dollar was weak, and inflation expectations were lower . 	2
next week, the group of seven industrialised countries will take part in the first talks of the group, which will reflect the growing importance of the world's #39;s biggest developing country, the Treasury said .	2
today, the British hostage, Kenneth Bigley, was reportedly pleading for his life .	0
the agreement will allow the return of Yaser Esam Hamdi, born in the US and raised in the Arab country . 	0
when he scored the winner in the French league # 39, he returned to haunt the French city of Marseille, who had been celebrating the victory .	1
foreign direct investment declined by $560 billion (312 billion euro) in 2003, according to the United Nations .	2
the investment bank has missed the estimates of the market, other units have failed to pick up the slack . by Rob Cox, breakingviews . london (breakingviews) - Morgan Stanley is the first to fall .	2
siemens mobile said it was developing the first mobile phone that would alert users when they were sick .	3
after a decade of absence, Kevin Willis will join the team of former Toronto Raptors, looking to make his career at age 42 . 	1
the president's desk could be reached before the election by measures to curb the surveillance of people's online activities .\ &lt; Font face=verdana,ms	3
the company has agreed to pay $225 million in compensation to victims of the fraud, which was allegedly carried out by former associates of Sanjay Kumar and Stephen Richards .	3
Intel's 910gl, which offers the ability to add more advanced features, such as high-end audio, has been unveiled on Wednesday . 	2
the company # 39;s settlement with federal prosecutors and the indictment of former CEO of the company # 39;s legal troubles were just the latest curiosity in the ongoing saga of # 39;s legal troubles .	2
#39;s got a cannonball -- unveiling 10 handsets it #39;s got a list of 10 handsets ready for the launch of the 3g consumer service .	3
# 39;s president urged the world leaders on Wednesday to pressure Japan to extradite former Peru president Alberto Fujinori to face charges of corruption and murder .	0
on Wednesdays, the company posted a 24% increase in its quarterly earnings, which were driven by demand for household goods . 	2
the video game industry is similar to the film industry, and both industries are heavily invested in special effects, big releases and even glamour . 	3
the Middle East Quartet's statement on Wednesdays urged Israel to honor its commitments under the roadmap and to stop the settlement, said the Quartet .	0
afp - the United States has complained to the United States about the deportation of a Muslim activist, who was denied entry to the United States . 	0
PC World - The Windows XP update has been released . 	3
